bhk,type,area,price,status,age,latitude,longitude
2,0.2,1050,0.62,1,0.0,18.5231676,73.7604428
2,0.2,1050,1.5,0,1.0,19.201168,72.964411
1,0.2,560,0.63,1,0.0,18.96904755,72.82118225
3,0.2,1700,1.5,1,0.0,19.263162,72.976733
1,0.2,580,0.78,1,0.0,18.96904755,72.82118225
2,0.2,1050,1.2,0,1.0,18.96904755,72.82118225
2,0.2,1155,0.73,0,1.0,18.96904755,72.82118225
1,0.2,750,0.46,0,1.0,18.96904755,72.82118225
2,0.2,1090,0.56,0,1.0,18.96904755,72.82118225
3,0.2,1005,2.04,0,1.0,19.17482185,72.94217682
3,0.2,1050,3.27,0,1.0,19.2037257,72.858091
2,0.2,747,2.0,0,1.0,19.0449218,72.8665161
3,0.2,975,2.0,1,1.0,19.1680908,72.9418945
4,0.2,2080,7.18,1,0.0,19.0090942,72.8488769
4,0.2,2132,11.4,1,0.0,19.076541,72.829408
3,0.2,1400,5.5,1,0.0,19.0573878,72.8499806
2,0.2,768,1.35,1,0.0,19.11212158,72.86767578
4,0.2,1877,3.85,1,0.0,19.17482185,72.94217682
1,0.2,640,0.65,1,1.0,19.294577,72.874495
2,0.2,850,2.37,0,1.0,19.1134469,72.8810725
4,0.2,2200,4.39,1,0.0,19.2155342,72.8641058
2,0.2,700,1.31,0,1.0,19.1183808,72.8998631
1,0.2,425,0.85,1,0.0,19.1930146,72.8359178
4,0.2,1700,4.85,1,0.0,19.0781585,72.8367238
3,0.2,1200,2.75,1,0.0,19.18024063,72.85900116
4,0.2,2000,9.62,1,0.0,19.09476662,72.83925629
2,0.2,940,2.55,1,1.0,19.11212158,72.86767578
2,0.2,800,1.68,1,0.0,19.1704871,72.8550258
2,0.2,650,1.27,0,1.0,19.20801926,72.81999969
2,0.2,850,2.35,0,1.0,19.09884964,72.864841
2,0.2,1010,2.05,1,0.0,19.1546379,72.8552741
3,0.2,2550,10.0,0,1.0,19.20015,72.8739301
4,0.2,4100,8.5,0,1.0,19.1387092,72.8353455
2,0.2,1200,3.8,1,0.0,19.062821,72.833931
1,0.2,650,0.94,1,0.0,19.1657933,72.8373653
1,0.2,695,0.37,1,0.0,19.338946,72.808516
1,0.2,695,0.3325,1,0.0,18.9986018,72.8260913
2,0.2,750,1.95,1,1.0,19.0756977,72.8624149
2,0.2,1050,0.75,1,0.0,17.49482177,78.39946143
1,0.2,720,0.425,1,0.0,18.96904755,72.82118225
1,0.2,695,0.355,1,0.0,18.96904755,72.82118225
2,0.2,840,1.7,0,1.0,19.1487676,72.794992
2,0.2,1100,0.9,1,0.0,19.2395019,72.9711303
4,0.2,1620,3.25,1,0.0,19.1166756,72.8943432
2,0.2,810,0.32,1,1.0,19.29492895,72.8621032
1,0.2,794,1.36,0,1.0,19.15500069,72.84999847
1,0.0,431,0.14,1,1.0,19.018981,73.097324
1,0.0,429,0.14,1,1.0,19.018981,73.097324
1,0.2,530,0.2,1,1.0,19.29492895,72.8621032
3,0.2,1056,3.2,0,1.0,19.2121048,72.8504386
3,0.2,600,2.24,0,1.0,19.01798058,72.84476471
3,0.2,1256,2.7,0,1.0,19.20801926,72.81999969
2,0.2,758,4.3,0,1.0,19.05883408,72.83467102
3,0.2,1340,2.22,1,1.0,18.96904755,72.82118225
3,0.2,1350,2.55,0,1.0,19.2263183,72.9635009
3,0.2,1300,2.25,0,1.0,18.96904755,72.82118225
3,0.2,1127,2.14,0,0.0,19.1983622,72.9678205
2,0.2,730,3.3,0,1.0,19.0787906,72.8350885
3,0.2,1114,2.4,0,1.0,19.1681064,72.9478388
3,0.2,1146,2.32,0,1.0,19.1443882,72.95068359
3,0.2,1030,2.15,0,0.0,19.17482185,72.94217682
2,0.2,1030,2.18,0,1.0,19.17482185,72.94217682
3,0.2,1008,2.45,0,1.0,19.1722793,72.94986365
3,0.2,904,2.87,0,1.0,19.1345272,72.8492355
2,0.2,1899,6.02,0,1.0,18.99626541,72.82688141
3,0.2,1200,4.1,0,1.0,18.99626541,72.82688141
2,0.2,1020,1.35,1,0.0,18.96904755,72.82118225
2,0.2,881,0.9,1,0.0,19.2035136,72.9709495
2,0.2,770,0.98,1,0.0,19.213715,72.98501
2,0.2,780,0.9,1,1.0,18.96904755,72.82118225
2,0.2,760,1.87,0,1.0,19.1983622,72.9678205
1,0.2,632,0.61,0,1.0,19.2231925,72.9740024
2,0.2,905,1.1,0,1.0,19.024013,72.866731
1,0.2,385,0.8,1,1.0,19.2233276,72.8652954
3,0.2,875,1.89,1,0.0,19.2161354,72.8669617
2,0.2,620,1.2,1,1.0,19.2233276,72.8652954
1,0.2,610,0.88,1,1.0,19.2129409,72.8372019
3,0.2,1200,3.1,1,0.0,19.208778,72.834331
2,0.2,750,1.79,1,0.0,19.208778,72.834331
2,0.2,880,0.98,1,0.0,19.27368342,72.87029967
1,0.2,730,0.9,1,1.0,19.292872,72.876154
2,0.2,883,1.8,0,1.0,19.1345272,72.8492355
3,0.2,1081,2.5,0,1.0,19.1345272,72.8492355
2,0.2,750,0.98,1,1.0,12.97836985,80.2503349
1,0.2,760,0.76,1,1.0,18.96904755,72.82118225
1,0.2,680,0.489,1,0.0,19.1773933,72.8371567
1,0.2,560,0.675,1,0.0,19.1930146,72.8359178
1,0.0,340,0.4165,1,0.0,19.2461864,72.8500577
1,0.0,304,0.34850000000000003,1,0.0,19.1443882,72.95068359
2,0.2,690,1.55,1,0.0,19.210416,72.8734584
1,0.2,510,1.25,1,0.0,19.2059803,72.86605835
2,0.2,1200,6.0,1,0.0,19.076541,72.829408
2,0.2,1200,4.5,1,0.0,19.044985,72.820284
3,0.2,1181,3.6,0,1.0,19.15500069,72.84999847
2,0.2,963,4.85,0,1.0,18.99952948,72.83126132
3,0.2,1260,6.25,0,1.0,18.99952948,72.83126132
4,0.2,5000,21.0,1,0.0,19.067305,72.869892
5,0.2,1512,6.46,0,1.0,19.10329819,72.83961487
5,0.2,2094,9.1,0,1.0,19.10329819,72.83961487
2,0.2,624,1.65,0,1.0,19.2204613,72.8466933
5,0.2,1955,4.11,1,1.0,19.1061136,72.8619212
3,0.2,1700,9.36,0,1.0,19.0313608,72.8380251
3,0.2,845,2.35,0,1.0,19.1555943,72.8552537
3,0.2,1080,2.98,0,1.0,19.049341,72.888268
3,0.2,1103,2.55,0,1.0,19.11212158,72.86767578
3,0.2,1200,5.5,1,0.0,19.0595525,72.8337315
3,0.2,1800,10.0,1,0.0,19.055228,72.832562
3,0.2,1195,3.23,0,1.0,19.15500069,72.84999847
2,0.2,759,2.55,0,1.0,19.15500069,72.84999847
2,0.2,905,4.55,0,1.0,19.0217859,72.8420942
3,0.2,1132,2.51,0,1.0,19.1981461,72.8548043
3,0.2,1721,9.25,0,1.0,19.0135714,72.8278218
3,0.2,1158,2.1,0,1.0,19.1993828,72.9767712
3,0.2,1170,2.67,0,1.0,18.56300545,73.90657806
2,0.2,820,1.97,0,1.0,19.1443882,72.95068359
2,0.2,781,2.24,0,1.0,19.2037257,72.858091
4,0.2,1860,5.54,1,0.0,19.214479,72.8685428
2,0.2,1050,0.54,1,0.0,19.020051,72.8406372
3,0.2,1500,1.5,0,0.0,19.024013,72.866731
2,0.2,675,1.2,1,1.0,19.26437,72.9683164
3,0.2,887,3.5,0,1.0,19.118103,72.8905029
3,0.2,2135,6.5,0,1.0,19.20015,72.8739301
2,0.2,757,2.25,0,1.0,19.05105209,72.91764832
3,0.2,1148,3.3,0,1.0,19.05105209,72.91764832
4,0.2,3311,4.09,1,1.0,19.1819686,72.861481
3,0.2,900,2.2,1,1.0,19.2059803,72.86605835
2,0.2,1250,2.75,1,1.0,18.99568972,72.82613779
2,0.2,800,2.55,1,0.0,19.1345214,72.8278808
4,0.2,2060,4.9,1,0.0,19.1345214,72.8278808
3,0.2,1545,3.09,1,0.0,19.1055557,72.8982004
3,0.2,1500,3.55,1,0.0,19.12381554,72.91261292
1,0.2,640,0.65,1,1.0,19.294577,72.874495
1,0.2,641,0.99,0,1.0,19.14750481,72.84277344
1,0.2,549,0.9,0,1.0,19.1487676,72.794992
5,0.2,5000,25.0,0,1.0,19.015879,72.825033
4,0.2,3500,17.0,0,1.0,19.015879,72.825033
1,0.2,715,0.435,1,1.0,18.96904755,72.82118225
2,0.2,1100,0.95,0,1.0,18.99160995,73.1380802
1,0.2,700,0.645,0,1.0,18.99160995,73.1380802
2,0.2,850,1.07,1,0.0,19.27654735,72.95215514
3,0.2,1450,1.7,1,0.0,19.1845808,72.95138
2,0.2,960,1.16,1,0.0,19.269708,72.967484
2,0.2,880,1.0,1,0.0,18.96904755,72.82118225
2,0.2,810,1.1,1,0.0,19.20793174,72.96006469
2,0.2,750,0.99,1,0.0,19.2064819,72.9581298
2,0.2,680,0.986,1,0.0,19.2283233,72.9873832
2,0.2,900,0.9,1,0.0,19.2035136,72.9709495
3,0.2,1681,3.45,0,0.0,19.04878044,72.90586853
3,0.2,1113,2.65,0,1.0,19.1779558,72.94427
2,0.2,601,2.88,0,1.0,19.05294585,72.8804125
3,0.2,1316,5.55,0,1.0,19.05294585,72.8804125
2,0.2,627,1.9,0,1.0,19.10884777,72.93297928
4,0.2,2170,4.66,0,1.0,19.07642195,72.83537485
2,0.2,714,3.15,0,1.0,19.01798058,72.84476471
2,0.2,809,1.7,1,1.0,19.2195084,72.8321239
3,0.2,1037,2.1,1,1.0,19.2195084,72.8321239
4,0.2,1751,3.88,1,1.0,19.2195084,72.8321239
1,0.2,417,0.65,1,1.0,19.2059803,72.86605835
2,0.2,560,1.29,1,1.0,19.49290657,72.8639679
2,0.2,805,1.85,1,0.0,19.156833,72.938331
3,0.2,1050,2.35,1,0.0,19.156833,72.938331
3,0.2,1187,2.85,1,0.0,19.11243716,72.91615039
3,0.2,1460,2.9,1,0.0,19.05105209,72.91764832
2,0.2,805,1.96,1,0.0,19.05105209,72.91764832
2,0.2,680,0.79,1,0.0,19.2877308,72.8646437
3,0.2,1681,3.45,0,1.0,19.1722077,72.9345529
2,0.2,726,2.25,0,1.0,19.00497627,72.85355377
2,0.2,768,2.1,0,1.0,19.1779558,72.94427
2,0.2,561,0.95,1,1.0,19.2059803,72.86605835
3,0.2,1550,0.79,1,0.0,18.96904755,72.82118225
1,0.2,674,0.2299,1,1.0,19.018981,73.097324
2,0.2,657,0.21,1,1.0,19.29492895,72.8621032
1,0.2,674,0.22,1,1.0,19.018981,73.097324
2,0.2,1100,1.3,1,0.0,18.96904755,72.82118225
1,0.0,418,0.1425,1,1.0,19.018981,73.097324
1,0.0,429,0.14,1,1.0,19.018981,73.097324
1,0.2,550,1.24,1,0.0,19.18024063,72.85900116
1,0.2,635,0.46,1,1.0,18.9994697,72.90610485
1,0.2,650,0.47,1,1.0,18.9994697,72.90610485
2,0.2,1036,0.67,1,1.0,18.9994697,72.90610485
2,0.2,1035,0.65,1,1.0,18.9994697,72.90610485
2,0.2,1065,0.73,1,1.0,18.9994697,72.90610485
1,0.2,304,0.55,1,1.0,18.9795261,73.1109229
1,0.2,304,0.55,1,1.0,18.9795261,73.1109229
2,0.2,511,0.8,1,1.0,18.9795261,73.1109229
2,0.2,511,0.8,1,1.0,18.9795261,73.1109229
1,0.2,304,0.55,1,1.0,18.9795261,73.1109229
1,0.2,304,0.55,1,1.0,18.9795261,73.1109229
2,0.2,511,0.8,1,1.0,18.9795261,73.1109229
2,0.2,511,0.8,1,1.0,18.9795261,73.1109229
1,0.2,625,0.45,1,1.0,18.9994697,72.90610485
1,0.2,660,0.48,1,1.0,18.9994697,72.90610485
2,0.2,1050,0.69,1,1.0,18.9994697,72.90610485
1,0.2,665,0.49,1,1.0,18.9994697,72.90610485
2,0.2,1060,0.71,1,1.0,18.9994697,72.90610485
1,0.2,575,0.9,1,0.0,19.1651214,72.8317273
3,0.2,1440,3.75,1,0.0,19.1618579,72.833757
2,0.2,1086,1.1,1,0.0,18.977995,73.113978
1,0.2,750,0.68,1,0.0,18.9795261,73.1109229
3,0.2,1200,0.89,1,1.0,19.002231,73.1202372
2,0.2,1075,0.79,1,1.0,19.002231,73.1202372
1,0.0,360,0.2,1,1.0,19.03038936,73.10541538
1,0.0,485,0.21,1,1.0,19.0786897,72.8300565
3,0.2,1300,1.05,1,0.0,18.96904755,72.82118225
2,0.2,950,1.1,1,0.0,18.96904755,72.82118225
2,0.2,950,1.05,1,0.0,18.96904755,72.82118225
3,0.2,1150,1.0,1,0.0,19.2224226,72.9888054
2,0.2,999,1.05,1,0.0,18.96904755,72.82118225
3,0.2,1170,1.55,1,0.0,18.96904755,72.82118225
1,0.2,585,0.775,1,0.0,18.96904755,72.82118225
2,0.2,800,0.93,1,0.0,19.2687964,72.9663886
3,0.2,3000,10.0,1,0.0,19.055228,72.832562
3,0.2,2500,10.0,1,0.0,19.0573878,72.8499806
1,0.2,650,0.75,1,0.0,19.263065,72.97209
2,0.2,850,0.98,1,0.0,19.2283233,72.9873832
2,0.2,950,1.15,1,0.0,19.1727204,72.9547554
4,0.2,2000,2.9,1,0.0,19.2064819,72.9727172
1,0.2,618,0.75,1,0.0,19.294741,72.8683249
1,0.2,570,0.7,1,0.0,18.96904755,72.82118225
1,0.2,661,0.66,0,1.0,19.2015742,72.8175417
2,0.2,896,1.31,0,1.0,19.1676731,72.8499316
1,0.2,659,0.96,0,1.0,19.1676731,72.8499316
3,0.2,1400,0.58,1,0.0,19.2031725,72.87365832
3,0.2,1650,0.8,1,0.0,18.5231818,73.7667147
2,0.2,1100,2.09,1,0.0,19.18024063,72.85900116
1,0.2,548,1.09,0,1.0,19.08267617,72.91493011
1,0.2,450,0.92,1,1.0,19.21459529,72.82625981
1,0.2,450,0.92,0,1.0,19.21459529,72.82625981
2,0.2,560,1.2,0,1.0,19.21459529,72.82625981
2,0.2,560,1.21,0,1.0,19.21459529,72.82625981
2,0.2,1200,1.93,1,1.0,19.2008563,72.8680999
2,0.2,1200,1.94,1,1.0,19.2008563,72.8680999
2,0.2,1200,1.92,1,1.0,19.2008563,72.8680999
2,0.2,1200,1.94,1,1.0,19.2008563,72.8680999
1,0.2,550,0.8675,1,1.0,19.2059803,72.86605835
1,0.2,630,0.9,0,1.0,19.1555943,72.8552537
1,0.2,789,1.72,0,1.0,18.56300545,73.90657806
2,0.2,1154,1.7,1,1.0,19.227633,72.8451454
2,0.2,1154,1.71,1,1.0,19.227633,72.8451454
2,0.2,1154,1.72,1,1.0,19.227633,72.8451454
3,0.2,1365,4.27,1,0.0,19.2260987,72.8670955
2,0.2,870,0.98,1,0.0,19.2664218,72.9702821
1,0.2,650,0.7,0,1.0,18.96904755,72.82118225
2,0.2,800,0.91,1,0.0,19.2664218,72.9702821
2,0.2,787,0.68,1,0.0,19.2667236,72.9606933
2,0.2,900,1.15,1,0.0,19.114464,72.850942
3,0.2,1125,1.1,1,0.0,19.2060067,72.9914046
1,0.2,610,0.55,1,0.0,19.2667236,72.9606933
1,0.2,550,0.48,1,0.0,19.2957083,72.8524452
2,0.2,1050,0.9,1,0.0,19.25708,72.9750976
2,0.2,967,1.12,1,0.0,18.96904755,72.82118225
3,0.2,1800,2.8,0,1.0,19.201168,72.964411
2,0.2,1050,1.7,0,1.0,19.201168,72.964411
2,0.2,725,0.75,1,0.0,18.9919314,72.8229824
2,0.2,1064,0.95,0,1.0,19.261028,72.9782
3,0.2,1867,1.9,0,1.0,19.258297,72.980051
1,0.2,752,0.7,0,1.0,19.261028,72.9782
2,0.2,950,1.2,1,0.0,19.114464,72.850942
1,0.2,530,0.45,1,0.0,19.25824465,72.96401485
1,0.2,530,0.44,0,1.0,19.2231925,72.9740024
3,0.2,1800,2.4,1,0.0,19.2556397,72.9734021
2,0.2,1050,1.05,1,0.0,19.263535,72.971457
2,0.2,850,0.68,1,0.0,19.2829363,72.8799462
2,0.2,720,0.81,1,0.0,18.96904755,72.82118225
3,0.2,1428,1.35,1,0.0,18.96904755,72.82118225
3,0.2,1295,1.35,1,0.0,19.26857775,72.96660695
1,0.0,370,0.42,1,0.0,18.96904755,72.82118225
1,0.2,670,0.55,1,0.0,19.2597648,72.9657712
1,0.2,620,0.6,1,0.0,19.2231001,72.9951864
2,0.2,850,0.72,1,0.0,19.259644,72.9564205
2,0.2,750,0.83,1,0.0,18.96904755,72.82118225
2,0.2,1050,1.15,0,1.0,18.96904755,72.82118225
2,0.2,1090,0.55,0,1.0,18.96904755,72.82118225
2,0.2,1100,0.6,0,1.0,18.96904755,72.82118225
1,0.2,560,0.95,0,1.0,19.208917,72.95809
2,0.2,1100,1.54,1,1.0,19.2066083,72.9660665
1,0.2,731,0.39,0,1.0,18.96904755,72.82118225
1,0.0,451,0.24,0,1.0,18.96904755,72.82118225
2,0.2,970,0.66,1,1.0,19.03038936,73.10541538
1,0.2,660,0.445,1,1.0,19.03038936,73.10541538
2,0.2,1000,0.62,1,1.0,18.96904755,72.82118225
1,0.2,690,0.44,1,1.0,18.96904755,72.82118225
1,0.2,650,0.425,1,1.0,19.0421481,72.8625248
1,0.2,660,0.41,1,1.0,18.96904755,72.82118225
1,0.0,435,0.27,1,1.0,18.96904755,72.82118225
1,0.2,780,0.45,1,1.0,18.96904755,72.82118225
1,0.2,620,0.44,1,1.0,18.96904755,72.82118225
2,0.2,705,1.87,0,1.0,19.2220371,72.8424778
3,0.2,1198,3.13,0,1.0,19.2220371,72.8424778
4,0.2,1275,3.87,0,1.0,19.1609723,72.8341519
4,0.2,1202,3.22,0,1.0,19.20801926,72.81999969
4,0.2,1288,3.44,0,1.0,19.20801926,72.81999969
4,0.2,1380,4.21,0,1.0,19.2106271,72.8697723
4,0.2,1300,3.96,0,1.0,19.2106271,72.8697723
3,0.2,1041,3.18,0,1.0,19.2106271,72.8697723
3,0.2,1083,3.3,0,1.0,19.2106271,72.8697723
2,0.2,647,1.97,0,1.0,19.2106271,72.8697723
2,0.2,622,1.9,0,1.0,19.2106271,72.8697723
3,0.2,1090,3.6,0,1.0,19.2173073,72.8516936
2,0.2,641,2.12,0,1.0,18.56300545,73.90657806
2,0.2,677,2.2,0,1.0,18.56300545,73.90657806
2,0.2,689,2.28,0,1.0,18.56300545,73.90657806
4,0.2,1284,4.25,0,1.0,18.56300545,73.90657806
3,0.2,1368,2.55,0,1.0,19.1443882,72.95068359
3,0.2,1365,3.23,1,1.0,19.22790909,72.86364746
2,0.2,1125,2.17,0,1.0,19.1722793,72.94986365
3,0.2,1365,3.0,0,1.0,19.1722793,72.94986365
3,0.2,1365,3.04,0,1.0,19.1722793,72.94986365
1,0.2,760,1.46,0,1.0,19.1675541,72.9424239
2,0.2,985,1.71,0,1.0,19.1675541,72.9424239
2,0.2,975,1.62,1,1.0,19.1779558,72.94427
2,0.2,975,1.68,1,1.0,19.1779558,72.94427
2,0.2,815,1.2,0,1.0,19.1681064,72.9478388
2,0.2,1102,1.81,0,1.0,19.1443882,72.95068359
3,0.2,1368,2.57,0,1.0,19.1443882,72.95068359
2,0.2,1100,1.72,1,1.0,19.18024063,72.85900116
2,0.2,1100,1.6,1,1.0,19.18024063,72.85900116
2,0.2,1100,1.75,1,1.0,19.18024063,72.85900116
2,0.2,1125,2.3,1,1.0,19.11212158,72.86767578
3,0.2,1275,2.5,1,1.0,19.11212158,72.86767578
3,0.2,1275,2.65,1,1.0,19.11212158,72.86767578
2,0.2,1125,2.32,0,1.0,19.11212158,72.86767578
3,0.2,972,2.51,0,1.0,18.56300545,73.90657806
3,0.2,1112,5.64,0,1.0,19.099809,72.8496607
3,0.2,1166,5.89,0,1.0,19.099809,72.8496607
4,0.2,2337,11.66,0,1.0,19.099809,72.8496607
2,0.2,736,1.58,1,1.0,19.202183,72.815331
4,0.2,1450,3.13,1,1.0,19.202183,72.815331
4,0.2,1662,3.65,1,1.0,19.202183,72.815331
2,0.2,675,3.46,0,1.0,18.9953886,72.8383212
2,0.2,762,4.15,0,1.0,18.9953886,72.8383212
4,0.2,1765,5.35,0,1.0,19.1609723,72.8341519
3,0.2,1283,3.71,0,1.0,19.2252807,72.8502807
2,0.2,644,1.72,0,1.0,19.20801926,72.81999969
2,0.2,689,2.1,0,1.0,19.2106271,72.8697723
3,0.2,1477,2.89,1,1.0,19.2121048,72.8504386
2,0.2,823,1.59,0,1.0,19.20801926,72.81999969
2,0.2,823,1.58,0,1.0,19.20801926,72.81999969
2,0.2,823,1.58,0,1.0,19.20801926,72.81999969
1,0.2,588,0.9355,1,1.0,19.2054238,72.8238587
1,0.2,608,0.96,0,1.0,19.20801926,72.81999969
1,0.2,608,0.95,0,1.0,19.20801926,72.81999969
1,0.2,608,0.955,0,1.0,19.20801926,72.81999969
1,0.2,608,0.9555,0,1.0,19.20801926,72.81999969
2,0.2,899,1.55,0,1.0,19.20801926,72.81999969
2,0.2,899,1.55,0,1.0,19.20801926,72.81999969
2,0.2,899,1.55,0,1.0,19.20801926,72.81999969
2,0.2,899,1.54,0,1.0,19.20801926,72.81999969
2,0.2,953,2.02,1,1.0,19.196804,72.848471
3,0.2,1050,2.03,1,0.0,19.202183,72.815331
2,0.2,1085,2.01,0,1.0,19.18611145,72.84860992
2,0.2,1085,2.05,0,1.0,19.18611145,72.84860992
2,0.2,1085,2.21,0,1.0,19.18611145,72.84860992
4,0.2,1985,4.15,0,1.0,19.18611145,72.84860992
4,0.2,1985,4.17,0,1.0,19.18611145,72.84860992
4,0.2,1484,4.75,0,1.0,19.023023,72.866517
1,0.2,690,0.88,0,1.0,19.2059803,72.86605835
3,0.2,1475,2.75,1,0.0,19.1838989,72.8557128
1,0.2,575,1.1,1,0.0,19.0843096,73.0013066
2,0.2,1150,2.1,1,0.0,19.1882621,72.8554437
2,0.2,1250,2.05,1,0.0,19.178617,72.875697
1,0.2,400,0.51,1,0.0,19.177998,72.81252
2,0.2,777,1.2,1,0.0,19.20400417,72.85037651
2,0.2,826,1.56,1,0.0,19.202183,72.815331
3,0.2,942,4.54,0,1.0,19.099809,72.8496607
2,0.2,717,2.17,0,1.0,19.2106271,72.8697723
2,0.2,545,1.44,0,1.0,18.56300545,73.90657806
2,0.2,606,1.59,0,1.0,18.56300545,73.90657806
2,0.2,678,1.75,0,1.0,18.56300545,73.90657806
1,0.2,540,0.53,1,0.0,19.263535,72.971457
4,0.2,1553,4.8,0,1.0,19.023023,72.866517
2,0.2,712,2.05,0,1.0,19.023023,72.866517
3,0.2,1040,2.98,0,1.0,19.023023,72.866517
2,0.2,1100,1.18,1,0.0,18.977995,73.113978
3,0.2,1400,2.8,1,0.0,19.1142417,72.9082718
2,0.2,1050,3.25,1,0.0,19.12207603,72.91665649
3,0.2,1502,2.8,1,0.0,19.1135122,72.8969893
3,0.2,1740,3.75,1,0.0,19.1201232,72.8986463
4,0.2,2790,11.5,1,0.0,19.11430994,72.90334869
1,0.2,540,0.82,1,0.0,19.20400417,72.85037651
1,0.2,540,0.82,1,0.0,19.20400417,72.85037651
1,0.2,540,0.82,1,0.0,19.20400417,72.85037651
1,0.2,540,0.85,1,0.0,19.2022644,72.8204063
1,0.2,540,0.86,1,0.0,19.2022644,72.8204063
2,0.2,830,1.5,1,0.0,19.2053222,72.8220825
2,0.2,830,1.49,1,0.0,19.2053222,72.8220825
2,0.2,781,1.24,1,1.0,19.2054238,72.8238587
2,0.2,781,1.24,1,1.0,19.2054238,72.8238587
2,0.2,781,1.24,1,1.0,19.2054238,72.8238587
2,0.2,781,1.23,1,1.0,19.2054238,72.8238587
2,0.2,899,1.55,0,1.0,19.20801926,72.81999969
2,0.2,953,2.02,1,1.0,19.196804,72.848471
2,0.2,953,2.02,1,1.0,19.196804,72.848471
2,0.2,953,2.02,1,1.0,19.196804,72.848471
1,0.2,725,0.875,0,1.0,19.49290657,72.8639679
1,0.2,725,0.87,0,1.0,19.49290657,72.8639679
1,0.2,725,0.85,0,1.0,19.49290657,72.8639679
1,0.2,725,0.86,0,1.0,19.49290657,72.8639679
2,0.2,1125,1.33,0,1.0,19.49290657,72.8639679
2,0.2,1125,1.34,0,1.0,19.49290657,72.8639679
3,0.2,1365,3.19,1,1.0,19.22790909,72.86364746
3,0.2,1365,3.15,1,1.0,19.22790909,72.86364746
2,0.2,780,1.86,0,1.0,19.04878044,72.90586853
1,0.2,600,1.09,0,0.0,19.04878044,72.90586853
3,0.2,1500,3.79,1,0.0,19.18024063,72.85900116
3,0.2,1500,2.7,1,0.0,19.1609723,72.8341519
3,0.2,1200,1.85,1,0.0,19.1810925,72.8576458
3,0.2,1500,2.72,1,0.0,19.18024063,72.85900116
2,0.2,880,1.65,0,1.0,19.173563,72.841265
1,0.2,555,0.65,0,0.0,19.15145683,72.94574738
1,0.2,500,0.65,0,0.0,19.15145683,72.94574738
1,0.2,550,0.65,0,0.0,19.15145683,72.94574738
1,0.2,550,0.65,1,0.0,19.15145683,72.94574738
1,0.0,555,0.77,1,0.0,19.1722077,72.9345529
1,0.0,350,0.4,0,1.0,19.1641235,72.9384765
1,0.2,777,0.4,0,0.0,18.96904755,72.82118225
1,0.2,555,0.4,0,0.0,18.96904755,72.82118225
1,0.2,500,0.72,1,0.0,19.1150248,72.9131604
1,0.2,999,0.72,1,0.0,19.1150248,72.9131604
1,0.2,444,0.6,0,0.0,19.15145683,72.94574738
1,0.2,555,0.61,0,0.0,19.15145683,72.94574738
1,0.2,555,0.61,0,0.0,19.15145683,72.94574738
2,0.2,999,0.64,1,0.0,18.96904755,72.82118225
2,0.2,888,1.25,1,0.0,19.1665039,72.9321289
1,0.2,500,0.75,1,0.0,19.1453958,72.93529035
1,0.2,555,0.75,1,0.0,19.1469116,72.9326782
1,0.2,500,0.75,1,0.0,19.1453958,72.93529035
1,0.2,555,0.75,1,0.0,19.1469116,72.9326782
1,0.2,555,0.75,1,0.0,19.1469116,72.9326782
1,0.2,500,0.75,1,0.0,19.1469116,72.9326782
1,0.2,555,0.75,1,0.0,19.1469116,72.9326782
1,0.2,540,0.75,1,0.0,19.1453958,72.93529035
1,0.2,555,0.75,1,0.0,19.1453958,72.93529035
1,0.2,888,0.75,1,0.0,19.1469116,72.9326782
1,0.2,999,0.75,1,0.0,19.1453958,72.93529035
1,0.2,555,0.75,1,0.0,19.1469116,72.9326782
2,0.2,550,0.78,1,0.0,19.1443768,72.9956169
1,0.2,500,0.75,1,0.0,19.1469116,72.9326782
1,0.2,444,0.65,0,0.0,19.15145683,72.94574738
1,0.2,401,0.65,0,0.0,19.15145683,72.94574738
1,0.2,555,0.65,0,0.0,19.15145683,72.94574738
1,0.2,555,0.65,0,0.0,19.15145683,72.94574738
1,0.2,1245,0.66,0,0.0,19.15145683,72.94574738
1,0.2,555,0.65,0,0.0,19.15145683,72.94574738
3,0.2,901,3.15,0,1.0,19.1348756,72.8255505
2,0.2,574,1.07,0,1.0,19.14750481,72.84277344
1,0.2,426,1.1,0,1.0,19.1077859,72.8507908
2,0.2,585,1.2,1,1.0,19.184659,72.856525
1,0.2,456,1.15,0,1.0,19.1077859,72.8507908
2,0.2,716,1.45,0,1.0,19.1547241,72.8847045
3,0.2,1135,2.5,0,0.0,19.04878044,72.90586853
3,0.2,1100,3.65,1,0.0,19.1264119,72.82433
3,0.2,1400,2.75,1,0.0,19.127153,72.824498
5,0.2,2280,5.22,0,1.0,19.1264119,72.82433
1,0.2,620,1.3,1,1.0,19.11212158,72.86767578
4,0.2,2200,4.75,1,0.0,19.17482185,72.94217682
4,0.2,2950,2.6,1,0.0,19.06567383,72.87908936
4,0.2,2000,2.09,0,1.0,18.96904755,72.82118225
1,0.2,725,0.65,0,1.0,19.10911233,73.00795882
4,0.2,2380,4.99,1,0.0,19.1757202,72.8637085
2,0.2,855,1.2,0,1.0,18.96904755,72.82118225
1,0.2,665,0.29,0,1.0,19.08852385,72.8393993
1,0.2,588,0.81,0,1.0,19.14750481,72.84277344
1,0.2,800,0.89,0,1.0,18.96904755,72.82118225
